datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-02-01 22:00:00,4.0,1121.52,0.0,27.42,67.95,17.17,58.87,97.89,20.01
2025-02-02 00:00:00,4.0,974.66,0.0,20.56,74.39,16.69,55.32,89.45,19.25
2025-02-02 02:00:00,4.0,1295.09,0.0,32.56,65.8,19.55,67.66,103.07,23.81
2025-02-02 04:00:00,5.0,3337.86,15.42,97.33,19.67,32.9,144.5,198.3,48.13
2025-02-02 06:00:00,5.0,3017.43,23.69,80.2,53.64,35.76,127.37,186.05,43.06
2025-02-02 08:00:00,4.0,720.98,1.79,14.57,151.63,27.42,61.36,100.19,7.92
2025-02-02 10:00:00,4.0,754.36,1.82,17.82,157.36,31.95,63.75,101.84,7.73
2025-02-02 12:00:00,4.0,821.11,0.99,24.33,148.77,34.81,64.45,101.89,8.49
2025-02-02 14:00:00,5.0,1522.06,0.0,54.84,103.0,40.05,83.9,125.61,17.23
2025-02-02 16:00:00,5.0,1789.09,0.0,50.72,85.83,31.95,101.95,147.83,27.11
2025-02-02 18:00:00,5.0,1388.55,0.0,31.53,94.41,22.17,88.46,132.6,24.07
2025-02-02 20:00:00,4.0,1041.41,0.0,23.65,98.71,18.12,71.39,111.69,17.23
2025-02-02 22:00:00,4.0,961.3,0.0,18.34,107.29,22.65,72.11,104.72,16.47
2025-02-03 00:00:00,4.0,881.2,0.0,16.79,104.43,22.89,63.12,93.87,15.83
2025-02-03 02:00:00,5.0,1335.14,0.0,32.22,88.69,28.85,84.15,118.16,23.56
2025-02-03 04:00:00,5.0,4165.65,15.87,123.38,19.67,49.59,202.14,260.83,59.28
2025-02-03 06:00:00,5.0,4646.3,35.32,128.87,51.5,65.8,235.28,305.84,63.33
2025-02-03 08:00:00,5.0,1268.39,3.69,32.22,154.5,32.42,101.23,146.53,15.07
2025-02-03 10:00:00,4.0,727.65,1.31,14.39,170.23,14.42,71.4,110.48,7.92
2025-02-03 12:00:00,3.0,507.35,0.47,8.48,138.76,8.23,45.34,79.09,4.62
2025-02-03 14:00:00,3.0,560.76,0.0,10.97,131.61,9.54,49.44,80.71,4.62
2025-02-03 16:00:00,3.0,560.76,0.0,11.82,125.89,9.06,47.38,77.76,5.07
2025-02-03 18:00:00,3.0,514.03,0.0,11.82,117.3,7.33,35.4,62.98,5.51
2025-02-03 20:00:00,3.0,410.56,0.0,9.42,115.87,5.48,26.47,51.74,3.07
2025-02-03 22:00:00,3.0,350.48,0.0,6.08,114.44,4.65,19.66,43.05,2.72
2025-02-04 00:00:00,3.0,330.45,0.0,5.57,118.73,4.59,10.87,23.75,3.01
2025-02-04 02:00:00,3.0,627.52,0.0,17.31,108.72,7.63,19.99,30.56,8.87
2025-02-04 04:00:00,5.0,2510.07,11.51,90.48,44.7,20.03,89.8,114.9,31.66
2025-02-04 06:00:00,4.0,1495.36,9.83,46.61,92.98,16.45,53.82,78.1,19.76
2025-02-04 08:00:00,3.0,403.88,1.19,7.37,134.47,5.78,14.76,35.36,3.13
2025-02-04 10:00:00,3.0,410.56,1.27,8.23,131.61,5.42,16.21,42.48,3.01
2025-02-04 12:00:00,3.0,487.33,1.29,13.88,115.87,5.72,20.62,61.98,3.74
2025-02-04 14:00:00,3.0,827.79,0.01,37.7,79.39,8.58,28.36,75.19,7.85
2025-02-04 16:00:00,3.0,1028.06,0.0,40.1,70.81,10.25,44.2,96.47,14.19
2025-02-04 18:00:00,4.0,1295.09,0.0,42.5,67.23,11.68,63.36,118.87,20.52
2025-02-04 20:00:00,3.0,961.3,0.0,32.56,75.82,8.82,44.53,93.3,12.92
2025-02-04 22:00:00,3.0,667.57,0.0,17.99,91.55,8.23,34.86,76.65,10.39
2025-02-05 00:00:00,4.0,947.95,0.0,25.36,70.81,12.99,53.18,95.03,15.45
2025-02-05 02:00:00,5.0,1869.2,0.03,58.95,30.76,21.22,101.71,156.84,25.08
2025-02-05 04:00:00,5.0,5981.45,77.78,127.49,8.23,43.39,283.81,371.14,73.97
2025-02-05 06:00:00,5.0,8544.92,106.39,202.89,36.48,67.71,412.3,513.95,100.31
2025-02-05 08:00:00,5.0,7263.18,37.1,235.8,135.9,82.97,452.64,544.45,78.02
2025-02-05 10:00:00,5.0,5767.82,17.66,208.38,197.41,63.9,432.29,515.32,57.76
2025-02-05 12:00:00,5.0,2162.93,7.6,87.74,97.27,21.7,113.26,166.79,20.77
2025-02-05 14:00:00,4.0,1762.39,0.5,90.48,22.53,16.69,55.46,104.56,16.97
2025-02-05 16:00:00,5.0,2563.48,9.83,94.59,2.66,30.99,108.37,163.84,32.93
2025-02-05 18:00:00,5.0,5073.55,55.88,102.82,0.0,44.82,266.74,337.71,68.9
2025-02-05 20:00:00,5.0,5287.17,67.06,106.93,0.0,38.62,271.48,336.45,61.81
2025-02-05 22:00:00,5.0,2403.26,6.31,78.83,1.81,27.18,122.32,180.14,36.48
2025-02-06 00:00:00,5.0,1789.09,0.01,49.35,30.76,29.8,109.44,173.29,32.42
2025-02-06 02:00:00,5.0,2136.23,0.02,60.32,31.47,34.33,131.47,201.13,36.98
2025-02-06 04:00:00,5.0,5180.36,59.9,115.16,8.67,45.78,248.28,347.97,70.93
2025-02-06 06:00:00,5.0,5554.2,67.95,142.57,38.62,56.27,258.09,379.66,69.92
2025-02-06 08:00:00,5.0,1575.47,10.95,58.26,113.01,91.55,88.45,149.25,20.27
2025-02-06 10:00:00,4.0,1455.31,8.38,56.21,117.3,70.57,68.22,114.58,17.48
2025-02-06 12:00:00,4.0,1415.25,3.91,55.52,124.45,62.94,63.48,112.17,16.97
2025-02-06 14:00:00,4.0,1735.69,0.01,69.23,101.57,55.79,70.57,125.55,21.53
2025-02-06 16:00:00,5.0,1628.88,0.0,52.09,97.27,40.53,76.14,135.99,26.35
2025-02-06 18:00:00,5.0,1522.06,0.0,41.81,92.98,31.95,79.28,140.77,27.36
2025-02-06 20:00:00,4.0,1161.58,0.0,30.5,101.57,22.89,63.86,119.29,20.01
2025-02-06 22:00:00,4.0,801.09,0.0,16.79,108.72,17.88,50.47,92.05,16.09
2025-02-07 00:00:00,3.0,687.6,0.0,14.91,103.0,18.12,42.19,77.13,14.19
2025-02-07 02:00:00,4.0,921.25,0.0,24.33,95.84,22.65,52.6,88.94,17.73
2025-02-07 04:00:00,5.0,2109.53,6.03,67.86,58.65,32.9,97.26,147.33,32.42
2025-02-07 06:00:00,5.0,1655.58,8.83,47.3,97.27,37.19,85.53,143.29,26.6
2025-02-07 08:00:00,4.0,1068.12,5.25,32.22,131.61,42.92,62.42,125.78,14.95
2025-02-07 10:00:00,4.0,1335.14,6.2,45.24,137.33,54.36,74.28,144.63,16.47
2025-02-07 12:00:00,5.0,1588.82,4.53,62.38,123.02,63.9,80.39,151.21,19.0
2025-02-07 14:00:00,5.0,2429.96,0.01,101.45,69.38,64.85,103.88,180.29,27.61
2025-02-07 16:00:00,5.0,2750.4,0.0,90.48,60.08,50.54,139.53,224.78,40.53
2025-02-07 18:00:00,5.0,2109.53,0.0,55.52,79.39,36.24,134.8,219.35,36.48
2025-02-07 20:00:00,5.0,1708.98,0.0,45.24,82.97,26.46,117.34,189.79,26.35
2025-02-07 22:00:00,5.0,1108.17,0.0,22.28,95.84,17.64,95.98,153.29,18.75
2025-02-08 00:00:00,5.0,1094.82,0.0,20.05,91.55,17.88,98.7,150.07,20.27
2025-02-08 02:00:00,5.0,1441.96,0.0,33.93,75.82,20.98,111.59,162.84,25.33
2025-02-08 04:00:00,5.0,3524.78,14.19,102.82,28.97,33.86,186.52,256.87,48.64
2025-02-08 06:00:00,5.0,3391.27,23.69,93.22,67.23,38.62,180.79,266.5,45.09
2025-02-08 08:00:00,5.0,2136.23,8.61,63.06,151.63,50.07,152.7,238.88,26.6
2025-02-08 10:00:00,5.0,2323.15,8.83,82.94,168.8,53.88,172.34,265.53,23.05
2025-02-08 12:00:00,5.0,3097.53,7.15,124.75,137.33,32.42,227.47,332.44,25.08
2025-02-08 14:00:00,5.0,4058.84,0.04,164.51,97.27,27.89,324.68,413.68,28.37
2025-02-08 16:00:00,5.0,2964.02,0.0,97.33,103.0,24.08,254.03,320.21,31.16
2025-02-08 18:00:00,5.0,3791.81,0.1,122.01,27.54,29.56,262.51,329.2,49.65
2025-02-08 20:00:00,5.0,3631.59,0.95,117.9,8.49,25.99,237.47,295.63,40.53
2025-02-08 22:00:00,5.0,2136.23,0.0,61.01,43.63,19.55,162.69,209.37,24.32
2025-02-09 00:00:00,5.0,1708.98,0.0,41.81,70.1,20.74,148.97,190.6,24.32
2025-02-09 02:00:00,5.0,2162.93,0.0,58.95,61.51,24.32,163.88,204.91,31.92
2025-02-09 04:00:00,5.0,5554.2,42.02,146.69,16.09,41.01,297.6,356.08,65.86
2025-02-09 06:00:00,5.0,7263.18,56.77,194.67,62.94,56.74,396.83,467.64,73.97
2025-02-09 08:00:00,5.0,8010.86,23.47,252.25,226.02,54.84,611.17,691.06,57.76
2025-02-09 10:00:00,5.0,4272.46,8.83,137.09,288.96,26.46,448.7,508.23,24.07
2025-02-09 12:00:00,5.0,1562.12,3.86,60.32,144.48,10.01,147.68,190.53,12.29
2025-02-09 14:00:00,5.0,1041.41,0.01,47.98,85.12,7.15,84.03,118.99,8.87
2025-02-09 16:00:00,5.0,854.49,0.0,29.47,104.43,7.21,79.47,110.19,9.12
2025-02-09 18:00:00,5.0,894.55,0.0,25.36,110.15,7.63,85.49,115.53,10.39
2025-02-09 20:00:00,5.0,767.71,0.0,21.59,113.01,6.14,76.56,101.34,6.4
2025-02-09 22:00:00,5.0,767.71,0.0,17.65,110.15,7.27,78.58,102.31,6.65
2025-02-10 00:00:00,5.0,827.79,0.0,17.48,107.29,8.11,83.59,108.12,7.03
2025-02-10 02:00:00,5.0,1148.22,0.0,31.19,92.98,10.25,101.09,129.7,9.25
2025-02-10 04:00:00,5.0,2857.21,18.1,93.22,41.84,17.88,164.69,208.69,22.04
2025-02-10 06:00:00,5.0,1895.9,11.73,58.95,95.84,14.78,127.78,165.29,18.24
2025-02-10 08:00:00,5.0,640.87,1.76,12.51,145.91,8.11,77.53,99.47,5.7
2025-02-10 10:00:00,5.0,654.22,1.51,11.65,140.19,6.97,80.21,101.14,4.69
2025-02-10 12:00:00,5.0,774.38,1.3,18.16,123.02,6.91,97.05,122.79,5.13
2025-02-10 14:00:00,5.0,841.14,0.0,25.7,103.0,6.62,93.79,119.9,5.26
2025-02-10 16:00:00,5.0,727.65,0.0,17.31,108.72,6.08,83.84,113.6,5.76
2025-02-10 18:00:00,5.0,607.49,0.0,12.0,110.15,5.19,75.44,105.96,4.94
2025-02-10 20:00:00,4.0,473.98,0.0,9.94,104.43,4.23,55.91,76.77,2.69
2025-02-10 22:00:00,3.0,407.22,0.0,6.68,100.14,4.47,44.15,62.66,2.41
2025-02-11 00:00:00,3.0,380.52,0.0,5.74,94.41,4.77,33.06,50.55,2.31
2025-02-11 02:00:00,3.0,447.27,0.0,9.08,90.12,5.66,31.76,48.24,2.98
2025-02-11 04:00:00,3.0,854.49,1.93,29.82,65.8,8.7,43.28,69.3,7.03
2025-02-11 06:00:00,3.0,881.2,5.53,24.33,79.39,11.21,49.92,84.32,10.13
2025-02-11 08:00:00,3.0,714.3,3.69,16.96,101.57,9.06,44.81,82.0,7.73
2025-02-11 10:00:00,3.0,720.98,4.08,19.19,95.84,7.87,42.16,81.49,7.03
2025-02-11 12:00:00,3.0,781.06,4.36,27.08,71.53,7.09,39.91,84.32,7.03
2025-02-11 14:00:00,3.0,961.3,0.09,47.3,39.34,7.57,40.78,98.53,7.79
2025-02-11 16:00:00,4.0,1001.36,0.0,39.41,52.21,8.94,51.4,135.15,10.77
2025-02-11 18:00:00,4.0,1321.79,0.0,45.24,50.78,11.56,71.91,155.31,14.44
2025-02-11 20:00:00,5.0,1548.77,0.01,56.89,37.91,11.56,79.14,154.91,11.02
2025-02-11 22:00:00,5.0,1949.31,0.02,64.43,24.68,15.14,105.83,180.14,11.02
2025-02-12 00:00:00,5.0,2376.56,0.07,69.92,16.45,19.31,141.36,219.46,11.78
2025-02-12 02:00:00,5.0,2830.51,1.22,80.2,8.31,23.84,161.2,246.97,17.73
2025-02-12 04:00:00,5.0,6034.85,82.25,115.16,5.99,39.58,279.51,380.58,54.21
2025-02-12 06:00:00,5.0,8758.54,118.02,197.41,27.54,58.17,413.78,557.21,93.22
2025-02-12 08:00:00,5.0,9078.98,38.0,293.37,148.77,59.13,607.35,784.5,74.98
2025-02-12 10:00:00,5.0,6942.75,11.4,216.6,283.24,39.1,692.76,852.05,38.5
2025-02-12 12:00:00,5.0,3738.4,2.65,119.27,257.49,21.93,412.73,517.76,22.04
2025-02-12 14:00:00,5.0,3284.45,0.01,138.46,94.41,22.17,239.83,324.95,23.31
2025-02-12 16:00:00,5.0,3898.62,0.04,148.06,44.7,30.99,247.31,331.34,43.57
2025-02-12 18:00:00,5.0,6515.5,26.82,183.7,0.01,42.92,402.18,494.1,80.05
2025-02-12 20:00:00,5.0,7156.37,45.6,186.44,0.0,41.48,434.98,521.25,71.94
2025-02-12 22:00:00,5.0,4859.92,12.85,145.32,0.31,34.33,312.88,392.33,47.12
2025-02-13 00:00:00,5.0,3311.16,0.19,93.22,12.16,31.95,233.53,315.16,43.06
2025-02-13 02:00:00,5.0,3524.78,2.26,94.59,6.53,38.62,237.03,328.26,53.7
2025-02-13 04:00:00,5.0,8224.49,118.02,142.57,4.25,66.76,423.82,549.86,103.35
2025-02-13 06:00:00,5.0,11322.02,116.23,282.41,39.7,97.27,594.48,748.86,115.51
2025-02-13 08:00:00,5.0,7476.81,19.45,254.99,257.49,81.06,629.53,777.39,54.21
2025-02-13 10:00:00,5.0,2964.02,4.36,79.51,320.43,40.05,390.71,492.17,14.82
2025-02-13 12:00:00,5.0,2296.45,1.56,53.47,274.66,28.13,306.54,382.85,10.77
2025-02-13 14:00:00,5.0,2803.8,0.0,59.63,234.6,28.13,365.37,439.99,9.5
2025-02-13 16:00:00,5.0,1789.09,0.0,37.36,185.97,19.55,225.62,304.86,8.61
2025-02-13 18:00:00,4.0,781.06,0.0,23.99,95.84,9.06,72.88,134.67,7.85
2025-02-13 20:00:00,3.0,480.65,0.0,15.08,88.69,5.9,34.85,71.01,3.23
2025-02-13 22:00:00,3.0,393.87,0.0,8.31,90.12,5.01,28.91,67.62,2.6
2025-02-14 00:00:00,3.0,387.19,0.0,6.85,86.55,4.83,31.54,82.18,2.69
2025-02-14 02:00:00,4.0,554.08,0.0,13.71,80.11,6.44,41.01,101.56,4.24
2025-02-14 04:00:00,4.0,1522.06,6.98,56.21,42.2,11.8,70.21,136.49,12.67
2025-02-14 06:00:00,4.0,1401.9,11.06,42.84,69.38,13.47,67.5,129.56,16.47
2025-02-14 08:00:00,4.0,867.84,5.14,24.68,101.57,10.13,51.2,109.44,10.26
2025-02-14 10:00:00,3.0,734.33,4.3,20.91,95.84,7.39,42.77,99.4,7.22
2025-02-14 12:00:00,3.0,720.98,3.74,25.36,78.68,6.68,39.58,93.1,6.52
2025-02-14 14:00:00,3.0,787.73,0.02,37.7,54.36,6.38,38.43,89.17,6.71
2025-02-14 16:00:00,3.0,640.87,0.0,22.62,69.38,5.78,38.21,85.47,7.28
2025-02-14 18:00:00,3.0,453.95,0.0,11.14,85.12,4.05,31.67,70.74,4.88
2025-02-14 20:00:00,3.0,320.43,0.0,5.65,95.84,2.47,25.83,62.39,1.65
2025-02-14 22:00:00,3.0,267.03,0.0,2.03,101.57,1.65,23.95,57.09,0.89
2025-02-15 00:00:00,3.0,270.37,0.0,2.27,98.71,2.15,23.34,54.64,1.09
2025-02-15 02:00:00,3.0,307.08,0.0,4.07,92.98,2.8,23.77,55.03,1.65
2025-02-15 04:00:00,3.0,540.73,1.33,15.77,77.25,4.53,28.97,62.32,4.37
2025-02-15 06:00:00,3.0,700.95,4.3,18.85,80.11,7.21,36.28,78.06,7.92
2025-02-15 08:00:00,3.0,647.54,3.8,16.45,94.41,6.97,39.56,90.26,7.16
2025-02-15 10:00:00,3.0,600.81,3.69,16.28,92.98,5.48,39.59,98.58,5.7
2025-02-15 12:00:00,3.0,540.73,2.77,16.62,72.24,4.29,35.1,94.27,4.02
2025-02-15 14:00:00,3.0,587.46,0.03,24.68,50.78,3.93,34.44,90.46,3.67
2025-02-15 16:00:00,3.0,527.38,0.0,16.45,62.23,3.93,37.53,93.31,4.12
2025-02-15 18:00:00,3.0,453.95,0.0,11.14,70.1,3.78,37.31,93.68,3.67
2025-02-15 20:00:00,3.0,393.87,0.0,9.77,72.24,3.4,33.5,78.31,2.15
2025-02-15 22:00:00,3.0,373.84,0.0,6.6,76.53,3.81,30.28,64.28,2.12
2025-02-16 00:00:00,3.0,360.49,0.0,5.57,78.68,4.05,29.58,62.19,1.92
2025-02-16 02:00:00,3.0,403.88,0.0,8.05,78.68,4.71,32.7,65.88,2.18
2025-02-16 04:00:00,3.0,687.6,2.07,22.62,67.23,6.2,39.68,77.77,5.0
2025-02-16 06:00:00,3.0,754.36,4.75,21.08,79.39,7.75,43.83,86.17,7.54
2025-02-16 08:00:00,3.0,667.57,3.74,16.79,94.41,6.62,42.71,85.46,6.33
2025-02-16 10:00:00,3.0,647.54,3.91,17.14,86.55,5.25,38.83,79.31,5.26
2025-02-16 12:00:00,3.0,547.41,2.49,15.77,71.53,4.11,28.76,65.03,3.58
2025-02-16 14:00:00,3.0,567.44,0.03,21.59,57.22,3.81,22.94,52.2,3.39
2025-02-16 16:00:00,2.0,507.35,0.0,14.05,66.52,3.78,22.45,48.54,3.96
2025-02-16 18:00:00,2.0,507.35,0.0,12.34,70.1,4.11,22.89,47.46,4.43
2025-02-16 20:00:00,2.0,397.21,0.0,8.91,74.39,3.37,17.54,40.93,2.25
2025-02-16 22:00:00,2.0,467.3,0.0,9.68,72.96,4.95,20.17,43.47,3.83
2025-02-17 00:00:00,4.0,1094.82,0.0,29.13,50.78,11.32,50.41,77.14,9.5
2025-02-17 02:00:00,5.0,2830.51,2.32,82.94,6.79,25.99,139.79,181.7,19.0
2025-02-17 04:00:00,5.0,6248.47,93.88,105.56,5.05,43.87,274.47,351.17,47.12
2025-02-17 06:00:00,5.0,8438.11,97.45,202.89,35.41,60.56,404.14,516.84,87.14
2025-02-17 08:00:00,5.0,10574.34,26.6,329.02,237.46,65.8,818.79,960.5,76.0
2025-02-17 10:00:00,5.0,5874.63,4.69,142.57,446.32,33.86,776.46,871.77,24.07
2025-02-17 12:00:00,5.0,2349.85,1.96,77.46,254.63,22.17,249.59,319.25,16.21
2025-02-17 14:00:00,5.0,1682.28,0.01,75.4,103.0,17.17,115.28,182.15,14.19
2025-02-17 16:00:00,5.0,1522.06,0.0,58.26,70.1,15.02,92.52,155.62,19.25
2025-02-17 18:00:00,5.0,1895.9,0.18,66.49,23.25,14.9,94.1,152.63,23.56
2025-02-17 20:00:00,4.0,1588.82,1.34,57.58,7.06,10.97,67.37,114.47,13.17
2025-02-17 22:00:00,4.0,1188.28,0.02,38.73,24.32,8.94,54.74,94.45,8.74
2025-02-18 00:00:00,3.0,934.6,0.0,25.7,37.91,9.18,45.86,82.17,7.85
2025-02-18 02:00:00,4.0,1201.63,0.04,37.7,28.61,11.92,54.53,90.77,10.64
2025-02-18 04:00:00,5.0,2964.02,43.36,61.01,8.67,20.98,108.32,154.03,26.85
2025-02-18 06:00:00,5.0,2510.07,28.39,63.06,43.99,20.5,93.76,139.15,29.39
2025-02-18 08:00:00,3.0,794.41,4.41,20.73,100.14,10.25,31.17,63.93,9.25
2025-02-18 10:00:00,3.0,694.27,4.19,18.34,87.26,7.39,23.9,57.33,6.9
2025-02-18 12:00:00,3.0,761.03,5.03,25.02,57.94,6.38,22.01,56.8,7.09
2025-02-18 14:00:00,3.0,961.3,0.69,45.93,16.63,6.62,22.87,51.12,8.23
2025-02-18 16:00:00,3.0,907.9,0.08,35.3,26.82,7.21,26.88,51.39,9.88
2025-02-18 18:00:00,2.0,627.52,0.0,18.85,47.92,5.84,19.6,42.3,7.09
2025-02-18 20:00:00,2.0,407.22,0.0,10.02,63.66,3.87,14.93,43.28,2.63
2025-02-18 22:00:00,3.0,350.48,0.0,6.08,70.1,3.99,22.23,56.96,2.15
2025-02-19 00:00:00,3.0,440.6,0.0,9.08,62.94,6.56,28.05,57.69,3.93
2025-02-19 02:00:00,3.0,574.11,0.0,15.08,55.79,8.58,33.94,60.7,5.32
2025-02-19 04:00:00,3.0,801.09,3.05,26.73,51.5,8.7,39.08,68.95,7.35
2025-02-19 06:00:00,3.0,580.79,3.35,13.71,72.96,7.15,35.54,66.23,5.89
2025-02-19 08:00:00,3.0,410.56,1.48,6.25,82.97,3.99,29.39,56.64,2.56
2025-02-19 10:00:00,3.0,380.52,1.3,5.74,81.54,3.16,29.24,59.84,1.82
2025-02-19 12:00:00,3.0,407.22,1.29,8.74,69.38,3.13,28.92,54.54,2.06
2025-02-19 14:00:00,3.0,433.92,0.02,12.51,65.09,2.8,26.39,48.49,2.22
2025-02-19 16:00:00,2.0,407.22,0.0,8.23,77.25,2.77,24.74,47.89,2.72
2025-02-19 18:00:00,3.0,413.89,0.0,7.54,77.96,3.22,25.92,51.84,3.23
2025-02-19 20:00:00,2.0,363.83,0.0,6.51,80.11,3.16,23.54,48.04,1.84
2025-02-19 22:00:00,2.0,397.21,0.0,6.25,80.82,3.67,24.98,47.36,2.6
2025-02-20 00:00:00,3.0,534.06,0.0,10.8,72.24,5.36,30.83,54.48,4.43
2025-02-20 02:00:00,4.0,1188.28,0.0,37.01,42.92,11.8,58.29,87.82,10.51
2025-02-20 04:00:00,5.0,5287.17,82.25,100.08,7.06,35.76,228.5,295.37,41.04
2025-02-20 06:00:00,5.0,8331.3,89.41,219.35,47.21,54.84,418.13,526.73,73.97
2025-02-20 08:00:00,5.0,3471.37,12.41,106.93,185.97,36.24,230.5,319.86,32.42
2025-02-20 10:00:00,5.0,1922.61,8.05,63.06,157.36,19.07,105.31,162.01,18.75
2025-02-20 12:00:00,3.0,1268.39,5.87,50.72,97.27,16.45,41.44,81.63,12.79
2025-02-20 14:00:00,3.0,1922.61,1.1,100.08,18.24,16.69,47.36,88.99,17.73
2025-02-20 16:00:00,4.0,2082.82,3.58,90.48,4.56,18.12,66.83,115.18,25.33
2025-02-20 18:00:00,4.0,1281.74,0.0,47.98,60.8,12.04,51.07,100.27,18.24
2025-02-20 20:00:00,3.0,647.54,0.0,22.62,98.71,8.11,28.27,72.58,7.03
2025-02-20 22:00:00,3.0,560.76,0.0,14.91,107.29,9.3,31.75,76.8,6.08
2025-02-21 00:00:00,4.0,1081.47,0.0,30.16,80.82,14.78,62.79,113.03,15.96
2025-02-21 02:00:00,5.0,2483.37,0.03,82.25,31.47,26.23,129.5,188.67,36.48
2025-02-21 04:00:00,5.0,7049.56,91.2,156.28,5.36,50.54,303.94,392.21,85.12
2025-02-21 06:00:00,5.0,9399.41,116.23,227.57,27.18,72.48,405.34,525.56,104.37
2025-02-21 08:00:00,5.0,11535.64,96.56,339.98,18.78,86.78,555.76,710.76,106.39
2025-02-21 10:00:00,5.0,12390.14,88.51,422.24,18.6,85.83,683.9,853.88,97.27
2025-02-21 12:00:00,5.0,9719.85,67.95,394.82,11.18,81.06,596.91,738.38,82.08
2025-02-21 14:00:00,5.0,7156.37,78.68,287.89,0.17,63.9,411.59,527.28,58.77
2025-02-21 16:00:00,5.0,2723.69,10.28,112.41,0.89,20.74,153.13,241.42,27.61
2025-02-21 18:00:00,5.0,1708.98,0.16,64.43,23.25,12.52,86.1,153.31,22.8
2025-02-21 20:00:00,5.0,1735.69,0.02,65.8,30.4,12.52,79.66,127.61,19.0
2025-02-21 22:00:00,5.0,2296.45,0.14,77.46,12.52,16.21,120.5,169.44,24.83
2025-02-22 00:00:00,5.0,1815.8,0.03,52.09,17.88,16.93,102.83,156.2,25.59
2025-02-22 02:00:00,5.0,1628.88,0.01,43.53,28.25,20.03,101.39,160.26,29.64
2025-02-22 04:00:00,5.0,2910.61,13.3,78.83,35.76,32.42,164.15,224.72,43.57
2025-02-22 06:00:00,5.0,3124.24,16.76,84.31,94.41,43.39,190.24,252.18,43.57
2025-02-22 08:00:00,5.0,5340.58,16.32,150.8,200.27,55.79,387.24,473.92,52.18
2025-02-22 10:00:00,5.0,4486.08,8.83,143.95,308.99,39.1,458.4,555.24,32.93
2025-02-22 12:00:00,5.0,2002.72,3.24,66.49,231.74,25.51,226.63,295.28,14.69
2025-02-22 14:00:00,5.0,1268.39,0.03,48.67,141.62,27.42,115.0,157.64,9.37
2025-02-22 16:00:00,5.0,1295.09,0.0,43.18,115.87,19.07,117.94,163.61,13.05
2025-02-22 18:00:00,5.0,1495.36,0.0,42.84,107.29,17.17,137.1,185.29,17.73
2025-02-22 20:00:00,5.0,1308.44,0.0,37.01,104.43,12.87,130.88,175.64,11.27
2025-02-22 22:00:00,5.0,1081.47,0.0,21.59,115.87,10.85,135.06,175.56,7.22
2025-02-23 00:00:00,5.0,1228.33,0.0,17.31,141.62,11.68,178.88,219.49,6.02
2025-02-23 02:00:00,5.0,1789.09,0.0,28.45,154.5,13.83,242.07,285.38,6.71
2025-02-23 04:00:00,5.0,3417.97,6.98,98.71,94.41,19.55,287.61,339.03,17.23
2025-02-23 06:00:00,5.0,3471.37,14.98,98.71,124.45,24.56,262.19,310.68,22.04
2025-02-23 08:00:00,5.0,1001.36,3.58,22.96,140.19,12.99,83.52,108.89,8.49
2025-02-23 10:00:00,3.0,654.22,4.08,16.28,82.97,6.68,38.8,59.4,6.14
2025-02-23 12:00:00,3.0,634.19,4.75,17.82,47.92,5.54,26.55,43.97,5.13
2025-02-23 14:00:00,3.0,741.0,0.57,32.56,18.6,5.9,27.37,43.95,5.38
2025-02-23 16:00:00,3.0,680.92,0.11,24.68,23.25,6.74,31.3,48.98,6.65
2025-02-23 18:00:00,3.0,854.49,0.18,28.1,19.85,9.42,41.6,60.99,8.61
2025-02-23 20:00:00,3.0,1094.82,1.1,38.04,7.33,8.94,49.76,71.09,8.04
2025-02-23 22:00:00,4.0,1014.71,0.39,32.22,10.82,9.06,50.3,67.79,7.28
2025-02-24 00:00:00,3.0,894.55,0.09,26.05,17.7,10.49,48.49,62.42,7.85
2025-02-24 02:00:00,4.0,1361.85,2.26,42.5,5.23,16.69,62.46,77.8,12.67
2025-02-24 04:00:00,5.0,3845.21,69.74,68.55,0.78,39.58,145.35,177.86,33.94
2025-02-24 06:00:00,5.0,4699.71,86.72,94.59,2.82,69.62,180.53,224.05,47.12
2025-02-24 08:00:00,5.0,5928.04,44.7,191.93,78.68,62.94,338.6,400.41,48.13
2025-02-24 10:00:00,5.0,2696.99,9.83,89.11,125.89,20.27,207.87,253.52,17.73
2025-02-24 12:00:00,4.0,1201.63,7.04,43.87,40.77,7.99,50.22,82.18,10.77
2025-02-24 14:00:00,3.0,1041.41,6.48,43.18,2.41,7.87,34.88,59.4,8.36
2025-02-24 16:00:00,3.0,1121.52,4.75,40.1,3.08,10.01,46.1,74.38,12.16
2025-02-24 18:00:00,5.0,2029.42,20.79,43.87,0.04,16.45,92.69,130.4,20.77
2025-02-24 20:00:00,5.0,2376.56,31.74,45.24,0.0,16.69,106.4,141.5,16.47
2025-02-24 22:00:00,5.0,1949.31,19.67,41.81,0.02,14.19,92.65,116.89,11.4
2025-02-25 00:00:00,4.0,1361.85,7.93,32.56,0.25,12.76,71.44,91.2,10.26
2025-02-25 02:00:00,5.0,1869.2,15.42,41.81,0.09,17.88,92.32,119.97,14.06
2025-02-25 04:00:00,5.0,5928.04,125.17,70.6,1.72,38.15,248.81,307.22,45.6
2025-02-25 06:00:00,5.0,11108.4,184.18,219.35,17.7,69.62,516.63,613.29,95.25
